edge_id,from_id,from_type,relationship,to_id,to_type,association_class,direction,evidence_strength,evidence_state,context_ids,trigger_ids,source_ids,exact_source_location,rule_id,snapshot_id,confidence_state,strength_if_quantified,unit_if_quantified,created_at,notes
edge-00415,gaggia-coffee,CATEGORY,SERVES_JOB,COFFEE_JOB_1,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00416,gaggia-coffee,CATEGORY,SERVES_JOB,COFFEE_JOB_2,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00417,gaggia-coffee,CATEGORY,SERVES_JOB,COFFEE_JOB_3,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00418,gaggia-coffee,CATEGORY,SERVES_JOB,COFFEE_JOB_4,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00419,gaggia-coffee,CATEGORY,ADDRESSES_NEED,COFFEE_NEED_0,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00420,gaggia-coffee,CATEGORY,ADDRESSES_NEED,COFFEE_NEED_1,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00421,gaggia-coffee,CATEGORY,ADDRESSES_NEED,COFFEE_NEED_2,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00422,gaggia-coffee,CATEGORY,ADDRESSES_NEED,COFFEE_NEED_3,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00423,gaggia-coffee,CATEGORY,ADDRESSES_NEED,COFFEE_NEED_4,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00424,gaggia-coffee,CATEGORY,USED_IN_CONTEXT,COFFEE_CTX_0,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00425,gaggia-coffee,CATEGORY,USED_IN_CONTEXT,COFFEE_CTX_1,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00426,gaggia-coffee,CATEGORY,USED_IN_CONTEXT,COFFEE_CTX_2,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00427,gaggia-coffee,CATEGORY,USED_IN_CONTEXT,COFFEE_CTX_3,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00428,gaggia-coffee,CATEGORY,USED_IN_CONTEXT,COFFEE_CTX_4,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00429,gaggia-coffee,CATEGORY,TRIGGERED_BY,COFFEE_TRIG_0,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00430,gaggia-coffee,CATEGORY,TRIGGERED_BY,COFFEE_TRIG_1,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00431,gaggia-coffee,CATEGORY,TRIGGERED_BY,COFFEE_TRIG_2,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00432,gaggia-coffee,CATEGORY,TRIGGERED_BY,COFFEE_TRIG_3,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00433,gaggia-coffee,CATEGORY,ENABLES_BEHAVIOR,COFFEE_BEH_0,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00434,gaggia-coffee,CATEGORY,ENABLES_BEHAVIOR,COFFEE_BEH_1,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00435,gaggia-coffee,CATEGORY,ENABLES_BEHAVIOR,COFFEE_BEH_2,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00436,gaggia-coffee,CATEGORY,ENABLES_BEHAVIOR,COFFEE_BEH_3,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00437,gaggia-coffee,CATEGORY,ENABLES_BEHAVIOR,COFFEE_BEH_4,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00438,gaggia-coffee,CATEGORY,CREATES_FRICTION,COFFEE_FRIC_0,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00439,gaggia-coffee,CATEGORY,CREATES_FRICTION,COFFEE_FRIC_1,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00440,gaggia-coffee,CATEGORY,CREATES_FRICTION,COFFEE_FRIC_2,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00441,gaggia-coffee,CATEGORY,CREATES_FRICTION,COFFEE_FRIC_3,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00442,gaggia-coffee,CATEGORY,CREATES_FRICTION,COFFEE_FRIC_4,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00443,gaggia-coffee,CATEGORY,ASSOCIATED_WITH_OUTCOME,COFFEE_OUT_0,OUTCOME,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00444,gaggia-coffee,CATEGORY,ASSOCIATED_WITH_OUTCOME,COFFEE_OUT_1,OUTCOME,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00445,gaggia-coffee,CATEGORY,ASSOCIATED_WITH_OUTCOME,COFFEE_OUT_2,OUTCOME,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00446,gaggia-coffee,CATEGORY,ASSOCIATED_WITH_OUTCOME,COFFEE_OUT_3,OUTCOME,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00447,senseo-coffee,CATEGORY,SERVES_JOB,COFFEE_JOB_0,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00448,senseo-coffee,CATEGORY,SERVES_JOB,COFFEE_JOB_1,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00449,senseo-coffee,CATEGORY,SERVES_JOB,COFFEE_JOB_2,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00450,senseo-coffee,CATEGORY,SERVES_JOB,COFFEE_JOB_3,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00451,senseo-coffee,CATEGORY,SERVES_JOB,COFFEE_JOB_4,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00452,senseo-coffee,CATEGORY,ADDRESSES_NEED,COFFEE_NEED_0,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00453,senseo-coffee,CATEGORY,ADDRESSES_NEED,COFFEE_NEED_1,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00454,senseo-coffee,CATEGORY,ADDRESSES_NEED,COFFEE_NEED_2,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00455,senseo-coffee,CATEGORY,ADDRESSES_NEED,COFFEE_NEED_3,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00456,senseo-coffee,CATEGORY,ADDRESSES_NEED,COFFEE_NEED_4,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00457,senseo-coffee,CATEGORY,USED_IN_CONTEXT,COFFEE_CTX_0,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00458,senseo-coffee,CATEGORY,USED_IN_CONTEXT,COFFEE_CTX_1,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00459,senseo-coffee,CATEGORY,USED_IN_CONTEXT,COFFEE_CTX_2,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00460,senseo-coffee,CATEGORY,USED_IN_CONTEXT,COFFEE_CTX_3,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00461,senseo-coffee,CATEGORY,USED_IN_CONTEXT,COFFEE_CTX_4,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00462,senseo-coffee,CATEGORY,TRIGGERED_BY,COFFEE_TRIG_0,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00463,senseo-coffee,CATEGORY,TRIGGERED_BY,COFFEE_TRIG_1,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00464,senseo-coffee,CATEGORY,TRIGGERED_BY,COFFEE_TRIG_2,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00465,senseo-coffee,CATEGORY,TRIGGERED_BY,COFFEE_TRIG_3,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00466,senseo-coffee,CATEGORY,ENABLES_BEHAVIOR,COFFEE_BEH_0,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00467,senseo-coffee,CATEGORY,ENABLES_BEHAVIOR,COFFEE_BEH_1,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00468,senseo-coffee,CATEGORY,ENABLES_BEHAVIOR,COFFEE_BEH_2,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00469,senseo-coffee,CATEGORY,ENABLES_BEHAVIOR,COFFEE_BEH_3,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00470,senseo-coffee,CATEGORY,ENABLES_BEHAVIOR,COFFEE_BEH_4,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00471,senseo-coffee,CATEGORY,CREATES_FRICTION,COFFEE_FRIC_0,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00472,senseo-coffee,CATEGORY,CREATES_FRICTION,COFFEE_FRIC_1,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00473,senseo-coffee,CATEGORY,CREATES_FRICTION,COFFEE_FRIC_2,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00474,senseo-coffee,CATEGORY,CREATES_FRICTION,COFFEE_FRIC_3,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00475,senseo-coffee,CATEGORY,CREATES_FRICTION,COFFEE_FRIC_4,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00476,senseo-coffee,CATEGORY,ASSOCIATED_WITH_OUTCOME,COFFEE_OUT_0,OUTCOME,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00477,senseo-coffee,CATEGORY,ASSOCIATED_WITH_OUTCOME,COFFEE_OUT_1,OUTCOME,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00478,senseo-coffee,CATEGORY,ASSOCIATED_WITH_OUTCOME,COFFEE_OUT_2,OUTCOME,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00479,senseo-coffee,CATEGORY,ASSOCIATED_WITH_OUTCOME,COFFEE_OUT_3,OUTCOME,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00480,lor-barista-coffee,CATEGORY,SERVES_JOB,COFFEE_JOB_0,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00481,lor-barista-coffee,CATEGORY,SERVES_JOB,COFFEE_JOB_1,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00482,lor-barista-coffee,CATEGORY,SERVES_JOB,COFFEE_JOB_2,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00483,lor-barista-coffee,CATEGORY,SERVES_JOB,COFFEE_JOB_3,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00484,lor-barista-coffee,CATEGORY,SERVES_JOB,COFFEE_JOB_4,USER_JOB,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00485,lor-barista-coffee,CATEGORY,ADDRESSES_NEED,COFFEE_NEED_0,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00486,lor-barista-coffee,CATEGORY,ADDRESSES_NEED,COFFEE_NEED_1,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00487,lor-barista-coffee,CATEGORY,ADDRESSES_NEED,COFFEE_NEED_2,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00488,lor-barista-coffee,CATEGORY,ADDRESSES_NEED,COFFEE_NEED_3,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00489,lor-barista-coffee,CATEGORY,ADDRESSES_NEED,COFFEE_NEED_4,NEED,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00490,lor-barista-coffee,CATEGORY,USED_IN_CONTEXT,COFFEE_CTX_0,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00491,lor-barista-coffee,CATEGORY,USED_IN_CONTEXT,COFFEE_CTX_1,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00492,lor-barista-coffee,CATEGORY,USED_IN_CONTEXT,COFFEE_CTX_2,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00493,lor-barista-coffee,CATEGORY,USED_IN_CONTEXT,COFFEE_CTX_3,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00494,lor-barista-coffee,CATEGORY,USED_IN_CONTEXT,COFFEE_CTX_4,CONTEXT,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00495,lor-barista-coffee,CATEGORY,TRIGGERED_BY,COFFEE_TRIG_0,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00496,lor-barista-coffee,CATEGORY,TRIGGERED_BY,COFFEE_TRIG_1,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00497,lor-barista-coffee,CATEGORY,TRIGGERED_BY,COFFEE_TRIG_2,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00498,lor-barista-coffee,CATEGORY,TRIGGERED_BY,COFFEE_TRIG_3,TRIGGER,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00499,lor-barista-coffee,CATEGORY,ENABLES_BEHAVIOR,COFFEE_BEH_0,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00500,lor-barista-coffee,CATEGORY,ENABLES_BEHAVIOR,COFFEE_BEH_1,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00501,lor-barista-coffee,CATEGORY,ENABLES_BEHAVIOR,COFFEE_BEH_2,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00502,lor-barista-coffee,CATEGORY,ENABLES_BEHAVIOR,COFFEE_BEH_3,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00503,lor-barista-coffee,CATEGORY,ENABLES_BEHAVIOR,COFFEE_BEH_4,BEHAVIOR,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
edge-00504,lor-barista-coffee,CATEGORY,CREATES_FRICTION,COFFEE_FRIC_0,FRICTION,Behavioral,DIRECTED,LOW,INFERRED,,,,,,p1-5-behavior-extension-2026-08-27,LOW,,,2026-08-27,"AI_SUGGESTION (CANDIDATE) -- category-general reasoning, not evidence-derived. "
